work_id,mp_name,state,district,work_category,sanctioned_amount,released_amount,status,vendor,implementing_agency,iso_score,lof_score,ensemble_score,network_risk_flag,flagged_by_model,risk_level,risk_priority,top_flag_reasons
MPLADS-101477,MP_WES_2,West Bengal,Darjeeling,CCTV Installation,1600000,1247497,In Progress,Vendor Pvt Ltd 33,Implementing Agency 43,0.6713746597558177,0.23025001281284155,0.4508123362843296,1,True,Medium Risk,3,"is_round_amount, network_risk_flag, agency_betweenness"
MPLADS-104953,MP_UTT_1,Uttar Pradesh,Kanpur,Solar Power Installation,689450,246084,In Progress,Vendor Pvt Ltd 1,Implementing Agency 33,0.8376773639736582,0.06106107359937223,0.4493692187865152,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-100400,MP_BIH_1,Bihar,Gaya,Anganwadi Center Construction,438000,0,Sanctioned,Vendor Pvt Ltd 58,Implementing Agency 11,0.6757480049559339,0.2224174573930513,0.4490827311744926,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, vendor_degree_centrality"
MPLADS-102631,MP_GUJ_3,Gujarat,Surat,Street Lighting,1036000,1019940,Completed,Vendor Pvt Ltd 69,Implementing Agency 15,0.69881061104052,0.19456686250793107,0.44668873677422555,0,True,Medium Risk,3,"no_photo_flag, agency_work_count, days_sanction_to_completion"
MPLADS-105319,MP_GUJ_2,Gujarat,Rajkot,Sports Infrastructure,3848000,3623009,Completed,Vendor Pvt Ltd 1,Implementing Agency 1,0.8097950349764168,0.08357762863677765,0.4466863318065972,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102808,MP_WES_2,West Bengal,Malda,Street Lighting,1692000,1424600,In Progress,Vendor Pvt Ltd 72,Implementing Agency 43,0.7137167182813727,0.17914993135925958,0.44643332482031617,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-103596,MP_GUJ_5,Gujarat,Ahmedabad,Sanitation/Toilets,900000,0,Recommended,Vendor Pvt Ltd 74,Implementing Agency 52,0.653715988858304,0.2386783259901094,0.4461971574242067,1,True,Medium Risk,3,"is_round_amount, network_risk_flag, agency_betweenness"
MPLADS-104491,MP_UTT_1,Uttar Pradesh,Lucknow,Street Lighting,1402000,1333450,Completed,Vendor Pvt Ltd 18,Implementing Agency 35,0.6617849214800217,0.2304845814872544,0.446134751483638,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, vendor_degree_centrality"
MPLADS-102977,MP_KAR_1,Karnataka,Belagavi,Street Lighting,2159207,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 48,0.8404718391884771,0.05097913691384324,0.4457254880511602,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102585,MP_BIH_1,Bihar,Patna,Irrigation Facility,10211462,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 8,0.8374983006434177,0.05282652822894366,0.44516241443618065,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-105364,MP_KAR_2,Karnataka,Hubli,Community Hall Construction,10460372,3893834,In Progress,Vendor Pvt Ltd 1,Implementing Agency 22,0.8429761273966029,0.04664396928188061,0.44481004833924176,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-100624,MP_BIH_1,Bihar,Gaya,Health Facility Upgrade,4731000,4548650,Completed,Vendor Pvt Ltd 71,Implementing Agency 31,0.6414520793424099,0.24816122167425153,0.4448066505083307,0,True,Medium Risk,3,"no_photo_flag, desc_generic_flag, days_sanction_to_completion"
MPLADS-104159,MP_GUJ_5,Gujarat,Surat,Library/Reading Room,1223749,0,Recommended,Vendor Pvt Ltd 1,Implementing Agency 47,0.8414211995123794,0.04761227339467516,0.44451673645352724,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-101561,MP_BIH_1,Bihar,Patna,Anganwadi Center Construction,806000,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 56,0.8314569307920854,0.05381545376036163,0.44263619227622353,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-104765,MP_RAJ_1,Rajasthan,Kota,Road Construction/Repair,4892000,4502216,Completed,Vendor Pvt Ltd 86,Implementing Agency 50,0.6288351254834363,0.25564383000972885,0.44223947774658257,0,True,Medium Risk,3,"no_photo_flag, desc_generic_flag, agency_betweenness"
MPLADS-100910,MP_RAJ_1,Rajasthan,Udaipur,School Infrastructure,5741000,5500492,Completed,Vendor Pvt Ltd 64,Implementing Agency 13,0.5381250413167038,0.3440070150468682,0.441066028181786,0,True,Medium Risk,3,"agency_work_count, days_sanction_to_completion, agency_betweenness"
MPLADS-100387,MP_WES_1,West Bengal,Kolkata,CCTV Installation,1180000,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 33,0.8414788360231212,0.039973063276366086,0.44072594964974365,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-103098,MP_UTT_1,Uttar Pradesh,Meerut,Street Lighting,725000,687782,Completed,Vendor Pvt Ltd 97,Implementing Agency 30,0.5575935868458006,0.3237074594778472,0.4406505231618239,0,True,Medium Risk,3,"no_photo_flag, desc_generic_flag, agency_betweenness"
MPLADS-103817,MP_MAH_2,Maharashtra,Pune,Drinking Water Supply,2800000,2446811,In Progress,Vendor Pvt Ltd 58,Implementing Agency 57,0.6401884079823318,0.24101402671474909,0.4406012173485404,1,True,Medium Risk,3,"is_round_amount, network_risk_flag, vendor_degree_centrality"
MPLADS-100501,MP_UTT_1,Uttar Pradesh,Meerut,Anganwadi Center Construction,1041000,1268941,Completed,Vendor Pvt Ltd 112,Implementing Agency 43,0.6441984346284843,0.2369960721104053,0.4405972533694448,1,True,Medium Risk,3,"over_release_flag, network_risk_flag, agency_betweenness"
MPLADS-102933,MP_BIH_2,Bihar,Gaya,School Infrastructure,1056000,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 12,0.8374085955029613,0.04173948008091021,0.43957403779193577,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-104142,MP_DEL_2,Delhi,South Delhi,Solar Power Installation,1137000,1126461,Completed,Vendor Pvt Ltd 1,Implementing Agency 59,0.812368572690502,0.0664372976212236,0.4394029351558628,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102366,MP_GUJ_2,Gujarat,Ahmedabad,Irrigation Facility,5893000,5483744,Completed,Vendor Pvt Ltd 107,Implementing Agency 30,0.5469572284978379,0.33052868900554105,0.43874295875168945,0,True,Medium Risk,3,"no_photo_flag, desc_generic_flag, agency_betweenness"
MPLADS-102966,MP_KAR_1,Karnataka,Mysuru,Library/Reading Room,2311000,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 26,0.8335226530194905,0.04309538767110849,0.4383090203452995,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-105195,MP_KER_3,Kerala,Kochi,Street Lighting,1465000,1419297,Completed,Vendor Pvt Ltd 1,Implementing Agency 35,0.8199018945260143,0.05579758932262754,0.4378497419243209,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-101715,MP_WES_2,West Bengal,Malda,Sports Infrastructure,2779000,0,Sanctioned,Vendor Pvt Ltd 70,Implementing Agency 43,0.6892791184079969,0.18563120639174832,0.43745516239987264,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-104956,MP_RAJ_1,Rajasthan,Jodhpur,Sports Infrastructure,1101997,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 47,0.8321736460682224,0.042702945098157336,0.43743829558318986,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102570,MP_WES_1,West Bengal,Malda,Railway Halt Amenities,1732000,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 16,0.8371115997858453,0.03590764151197171,0.43650962064890847,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102403,MP_WES_1,West Bengal,Howrah,Sanitation/Toilets,1000000,0,Recommended,Vendor Pvt Ltd 118,Implementing Agency 55,0.6163972111785428,0.2564598213981676,0.4364285162883552,0,True,Medium Risk,3,"is_round_amount, desc_generic_flag, release_ratio"
MPLADS-102079,MP_DEL_2,Delhi,South Delhi,School Infrastructure,765000,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 27,0.8369863396800287,0.03522015193675699,0.4361032458083928,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-101694,MP_UTT_1,Uttar Pradesh,Meerut,Library/Reading Room,1790612,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 28,0.8152301486019272,0.05664596420913526,0.43593805640553124,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102877,MP_TAM_2,Tamil Nadu,Salem,Street Lighting,1455000,0,Recommended,Vendor Pvt Ltd 57,Implementing Agency 52,0.636435405019442,0.2307597074822777,0.43359755625085983,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-102775,MP_BIH_1,Bihar,Muzaffarpur,Community Hall Construction,6800000,6253641,In Progress,Vendor Pvt Ltd 71,Implementing Agency 14,0.6126631068154005,0.2544858328861207,0.4335744698507606,0,True,Medium Risk,3,"is_round_amount, desc_generic_flag, agency_betweenness"
MPLADS-103824,MP_KAR_3,Karnataka,Bengaluru,Anganwadi Center Construction,1747000,0,Sanctioned,Vendor Pvt Ltd 64,Implementing Agency 15,0.54503702748246,0.3220738521526974,0.4335554398175787,0,True,Medium Risk,3,"agency_work_count, agency_betweenness, days_rec_to_sanction"
MPLADS-103969,MP_RAJ_1,Rajasthan,Jaipur,Library/Reading Room,950000,704265,In Progress,Vendor Pvt Ltd 1,Implementing Agency 59,0.8069528288754508,0.05856599838426582,0.4327594136298583,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-105357,MP_TAM_2,Tamil Nadu,Salem,Street Lighting,320000,101105,In Progress,Vendor Pvt Ltd 40,Implementing Agency 43,0.6701157667005158,0.1943615229929946,0.43223864484675517,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-105907,MP_DEL_3,Delhi,South Delhi,Health Facility Upgrade,1646000,0,Recommended,Vendor Pvt Ltd 1,Implementing Agency 58,0.8337409616318795,0.03003729135700852,0.431889126494444,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-103116,MP_BIH_2,Bihar,Gaya,Sanitation/Toilets,1021000,339478,In Progress,Vendor Pvt Ltd 72,Implementing Agency 43,0.7029183298576752,0.15969544018871878,0.43130688502319703,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-104250,MP_KER_2,Kerala,Kozhikode,Solar Power Installation,1167470,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 22,0.8307047612747552,0.02649095356050567,0.42859785741763046,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102891,MP_TAM_1,Tamil Nadu,Madurai,Street Lighting,261000,252221,Completed,Vendor Pvt Ltd 77,Implementing Agency 52,0.6581258107602834,0.19818310323157717,0.4281544569959303,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-103285,MP_BIH_1,Bihar,Gaya,CCTV Installation,2986617,2187402,Completed,Vendor Pvt Ltd 1,Implementing Agency 38,0.8171530865117768,0.03850861680129108,0.4278308516565339,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-103291,MP_BIH_2,Bihar,Muzaffarpur,Street Lighting,397000,377760,Completed,Vendor Pvt Ltd 103,Implementing Agency 43,0.6687462302540746,0.18572236328314715,0.4272342967686109,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-100303,MP_RAJ_2,Rajasthan,Kota,Sanitation/Toilets,111000,102200,Completed,Vendor Pvt Ltd 1,Implementing Agency 2,0.8154223738641164,0.036515791182993876,0.42596908252355514,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-103366,MP_TAM_1,Tamil Nadu,Chennai,Sanitation/Toilets,1191000,1420694,Completed,Vendor Pvt Ltd 54,Implementing Agency 49,0.6389186294723359,0.21281381894255982,0.42586622420744785,0,True,Medium Risk,3,"over_release_flag, desc_generic_flag, agency_work_count"
MPLADS-100157,MP_KER_3,Kerala,Kozhikode,Drinking Water Supply,3622821,771374,In Progress,Vendor Pvt Ltd 1,Implementing Agency 37,0.8167811371881623,0.03354643617972052,0.4251637866839414,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-104899,MP_GUJ_3,Gujarat,Vadodara,Solar Power Installation,1073000,1035488,Completed,Vendor Pvt Ltd 1,Implementing Agency 53,0.7961584295585108,0.0539120905544335,0.42503526005647213,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-101204,MP_MAH_4,Maharashtra,Aurangabad,Solar Power Installation,1159814,732158,Completed,Vendor Pvt Ltd 1,Implementing Agency 8,0.8171461225267972,0.03207495687404923,0.42461053970042323,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-103551,MP_UTT_1,Uttar Pradesh,Kanpur,Sanitation/Toilets,222000,274195,Recommended,Vendor Pvt Ltd 109,Implementing Agency 35,0.6250413858617714,0.2226980856397031,0.4238697357507372,0,True,Medium Risk,3,"over_release_flag, desc_generic_flag, amount_zscore_in_category"
MPLADS-103452,MP_KER_2,Kerala,Kozhikode,CCTV Installation,569000,539235,In Progress,Vendor Pvt Ltd 1,Implementing Agency 47,0.8100443301961734,0.03725804586957052,0.42365118803287194,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-103733,MP_KER_1,Kerala,Kozhikode,Sanitation/Toilets,556151,271101,Completed,Vendor Pvt Ltd 1,Implementing Agency 57,0.8179438328029184,0.02911766911680866,0.42353075095986353,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-101902,MP_KER_3,Kerala,Thiruvananthapuram,CCTV Installation,1055000,982989,Completed,Vendor Pvt Ltd 1,Implementing Agency 60,0.8013069827620619,0.04263586698645283,0.4219714248742574,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-104567,MP_KAR_1,Karnataka,Hubli,Solar Power Installation,1068000,1032391,Completed,Vendor Pvt Ltd 1,Implementing Agency 8,0.7911745207697202,0.0512773939437343,0.42122595735672724,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-100810,MP_GUJ_2,Gujarat,Surat,Sanitation/Toilets,1386243,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 27,0.8175576329055304,0.022205074112219232,0.41988135350887484,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102453,MP_KER_4,Kerala,Kozhikode,CCTV Installation,2100000,2039063,Completed,Vendor Pvt Ltd 104,Implementing Agency 15,0.6922035348208235,0.14592402588492456,0.41906378035287406,0,True,Medium Risk,3,"is_round_amount, agency_work_count, agency_betweenness"
MPLADS-103680,MP_TAM_1,Tamil Nadu,Salem,Health Facility Upgrade,1781000,0,Sanctioned,Vendor Pvt Ltd 40,Implementing Agency 52,0.6529169134480081,0.1842299642063098,0.4185734388271589,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-102582,MP_MAH_3,Maharashtra,Thane,Railway Halt Amenities,3163697,1386824,In Progress,Vendor Pvt Ltd 1,Implementing Agency 22,0.8089513477545551,0.024840321234910537,0.41689583449473283,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-100035,MP_WES_2,West Bengal,Howrah,Sports Infrastructure,3319000,3175155,Completed,Vendor Pvt Ltd 84,Implementing Agency 52,0.6209014548014767,0.21281208390501097,0.41685676935324384,1,True,Medium Risk,3,"network_risk_flag, days_rec_to_sanction, agency_betweenness"
MPLADS-101033,MP_KER_3,Kerala,Kozhikode,Sanitation/Toilets,806835,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 7,0.8116842867624823,0.021736551421159586,0.41671041909182094,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-101851,MP_GUJ_3,Gujarat,Surat,Sports Infrastructure,3751000,2339474,In Progress,Vendor Pvt Ltd 1,Implementing Agency 33,0.7974496710115886,0.032516925736235575,0.41498329837391207,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-101412,MP_UTT_1,Uttar Pradesh,Agra,Drinking Water Supply,3576000,0,Recommended,Vendor Pvt Ltd 1,Implementing Agency 20,0.8081143811457033,0.021334400814448113,0.41472439098007574,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-105273,MP_GUJ_3,Gujarat,Ahmedabad,Library/Reading Room,2349000,2283515,Completed,Vendor Pvt Ltd 1,Implementing Agency 10,0.8060535790904352,0.0224712233824897,0.41426240123646246,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-101803,MP_WES_2,West Bengal,Darjeeling,Street Lighting,1979000,2232539,Sanctioned,Vendor Pvt Ltd 51,Implementing Agency 8,0.6136918366507182,0.21439607544675995,0.4140439560487391,0,True,Medium Risk,3,"over_release_flag, desc_generic_flag, amount_zscore_in_category"
MPLADS-100514,MP_MAH_2,Maharashtra,Thane,Sports Infrastructure,4050000,0,Sanctioned,Vendor Pvt Ltd 1,Implementing Agency 32,0.8046346405757422,0.02310990282396843,0.4138722716998553,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-104331,MP_GUJ_5,Gujarat,Vadodara,Health Facility Upgrade,793000,362000,In Progress,Vendor Pvt Ltd 1,Implementing Agency 5,0.8029941490900601,0.022026254236935005,0.41251020166349756,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-102181,MP_MAH_4,Maharashtra,Nagpur,Street Lighting,2063033,910068,In Progress,Vendor Pvt Ltd 1,Implementing Agency 36,0.7959206960263938,0.029007065584056812,0.41246388080522534,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-104863,MP_MAH_3,Maharashtra,Thane,Sanitation/Toilets,1592473,1031373,In Progress,Vendor Pvt Ltd 1,Implementing Agency 20,0.7954002759544727,0.028176474135318784,0.41178837504489574,1,True,Medium Risk,3,"vendor_work_count, vendor_total_amount, vendor_degree_centrality"
MPLADS-100101,MP_DEL_2,Delhi,North Delhi,CCTV Installation,1792000,0,Completed,Vendor Pvt Ltd 108,Implementing Agency 44,0.5658532353329853,0.25705325690639547,0.41145324611969036,0,True,Medium Risk,3,"no_photo_flag, agency_work_count, release_ratio"
MPLADS-102746,MP_RAJ_1,Rajasthan,Jaipur,Street Lighting,332000,166000,In Progress,Vendor Pvt Ltd 106,Implementing Agency 57,0.6293835624578082,0.19321088968658848,0.4112972260721984,0,True,Medium Risk,3,"desc_generic_flag, days_sanction_to_completion, days_rec_to_sanction"
MPLADS-105359,MP_BIH_2,Bihar,Patna,Anganwadi Center Construction,1900000,1799756,Completed,Vendor Pvt Ltd 93,Implementing Agency 23,0.6620619882743951,0.1603416594175027,0.4112018238459489,0,True,Medium Risk,3,"is_round_amount, days_sanction_to_completion, amount_zscore_in_category"
MPLADS-100059,MP_UTT_2,Uttar Pradesh,Meerut,Community Hall Construction,1094000,413984,In Progress,Vendor Pvt Ltd 60,Implementing Agency 52,0.6418344723631755,0.18001279272241136,0.4109236325427934,1,True,Medium Risk,3,"desc_generic_flag, network_risk_flag, agency_betweenness"
MPLADS-102276,MP_BIH_1,Bihar,Bhagalpur,School Infrastructure,834000,782759,Completed,Vendor Pvt Ltd 110,Implementing Agency 43,0.6548497112049139,0.16693348028710256,0.4108915957460082,1,True,Medium Risk,3,"network_risk_flag, days_rec_to_sanction, agency_betweenness"
MPLADS-104708,MP_KER_4,Kerala,Kochi,Anganwadi Center Construction,1400000,1384448,Completed,Vendor Pvt Ltd 73,Implementing Agency 59,0.6958913152782058,0.1255144351737675,0.41070287522598664,0,True,Medium Risk,3,"is_round_amount, days_sanction_to_completion, vendor_degree_centrality"
